# Altitude  Density [obj/km^3] of obj. larger than     0.100 m                  
16550.1400   0.9649019E-11  0.9480252E-11  0.9817786E-11
16600.1400   0.9741145E-11  0.9590289E-11  0.9892002E-11
16650.1400   0.9947885E-11  0.9790286E-11  0.1010548E-10
16700.1400   0.1045364E-10  0.1030024E-10  0.1060704E-10
16750.1400   0.1005617E-10  0.9905213E-11  0.1020712E-10
16800.1400   0.9628972E-11  0.9481757E-11  0.9776187E-11
16850.1400   0.1001284E-10  0.9883217E-11  0.1014246E-10
16900.1400   0.9337311E-11  0.9176395E-11  0.9498227E-11
16950.1400   0.9001188E-11  0.8861866E-11  0.9140510E-11
17000.1400   0.9401025E-11  0.9248725E-11  0.9553324E-11
17050.1400   0.8960249E-11  0.8816170E-11  0.9104328E-11
17100.1400   0.9223645E-11  0.9070359E-11  0.9376930E-11
17150.1400   0.9183030E-11  0.9059397E-11  0.9306663E-11
17200.1400   0.9074242E-11  0.8956449E-11  0.9192034E-11
17250.1400   0.9378663E-11  0.9250392E-11  0.9506934E-11
17300.1400   0.9342512E-11  0.9223994E-11  0.9461030E-11
17350.1400   0.9679366E-11  0.9555371E-11  0.9803361E-11
17400.1400   0.1004159E-10  0.9937935E-11  0.1014525E-10
17450.1400   0.9747291E-11  0.9640638E-11  0.9853944E-11
17500.1400   0.8600162E-11  0.8486227E-11  0.8714096E-11
17550.1400   0.8661257E-11  0.8545646E-11  0.8776868E-11
17600.1400   0.8342168E-11  0.8222096E-11  0.8462239E-11
17650.1400   0.8451613E-11  0.8339134E-11  0.8564092E-11
17700.1400   0.8359205E-11  0.8246213E-11  0.8472198E-11
17750.1400   0.8355696E-11  0.8238936E-11  0.8472457E-11
17800.1400   0.8537997E-11  0.8424939E-11  0.8651055E-11
17850.1400   0.8066668E-11  0.7963854E-11  0.8169482E-11
17900.1400   0.8281234E-11  0.8180202E-11  0.8382266E-11
17950.1400   0.8311285E-11  0.8207610E-11  0.8414961E-11
18000.1400   0.8218567E-11  0.8108937E-11  0.8328197E-11
18050.1400   0.8331212E-11  0.8217395E-11  0.8445029E-11
18100.1400   0.7492875E-11  0.7375680E-11  0.7610070E-11
18150.1400   0.6888959E-11  0.6778208E-11  0.6999710E-11
18200.1400   0.7134221E-11  0.7035066E-11  0.7233377E-11
18250.1400   0.7356066E-11  0.7256203E-11  0.7455930E-11
18300.1400   0.6663765E-11  0.6563797E-11  0.6763734E-11
18350.1400   0.6524654E-11  0.6430000E-11  0.6619308E-11
18400.1400   0.6748798E-11  0.6649240E-11  0.6848355E-11
18450.1400   0.6914626E-11  0.6806593E-11  0.7022658E-11
